word,jyutping,occured,ratio
六十,luk6sap6,2,1.66699E-05
詐胡,zaa3wu2,1,8.33493E-06
一望無際,jat1mong6mou4zai3,1,8.33493E-06
浩瀚無邊,hou6hon6mou4bin1,1,8.33493E-06
聯想,lyun4soeng2,2,1.66699E-05
聯想,lyun4soeng2,2,1.66699E-05
拭目以待,sik1muk6ji5doi6,1,8.33493E-06
無字頭,mou4zi6tau4,1,8.33493E-06
來臨,loi4lam4,1,8.33493E-06
夜,je6,2,1.66699E-05
酒,zau2,3,2.50048E-05
朝,ziu1,1,8.33493E-06
乾脆,gon1ceoi3,2,1.66699E-05
鐘,zung1,1,8.33493E-06
零晨,ling4san4,1,8.33493E-06
十一二點,sap6jat1ji6dim2,1,8.33493E-06
夠,gau3,1,8.33493E-06
午夜,m5je6,1,8.33493E-06
狂奔,kwong4ban1,1,8.33493E-06
周末,zau1mut6,4,3.33397E-05
休閒,jau1haan4,1,8.33493E-06
臨行,lam4haang4,1,8.33493E-06
友情,jau5cing4,1,8.33493E-06
被,bei6,1,8.33493E-06
惡勢力,ngok3sai3lik6,1,8.33493E-06
維繫,wai4hai6,1,8.33493E-06
主持,zyu2ci4,1,8.33493E-06
肯,hang2,2,1.66699E-05
各位,gok3wai2,1,8.33493E-06
外圍,ngoi6wai4,2,1.66699E-05
脆,ceoi3,2,1.66699E-05
肉色,juk6sik1,1,8.33493E-06
某啲,mau5di1,1,8.33493E-06
牛扒,ngau4paa2,3,2.50048E-05
店,dim3,1,8.33493E-06
逢官降一級,fung4gun1gong3jat1kap1,1,8.33493E-06
調節,tiu4zit3,2,1.66699E-05
慣,gwaan3,1,8.33493E-06
手神,sau2san4,1,8.33493E-06
中,zung3,1,8.33493E-06
牛肉乾,ngau4juk6gon1,1,8.33493E-06
準,zeon2,1,8.33493E-06
準繩度,zeon2sing4dou6,1,8.33493E-06
牛肉,ngau4juk6,11,9.16842E-05
溫度,wan1dou6,2,1.66699E-05
牛柳,ngau4lau5,6,5.00096E-05
切,cit3,5,4.16747E-05
片,pin3,1,8.33493E-06
鐵板,tit3baan2,3,2.50048E-05
㷫,hing3,3,2.50048E-05
瓊,king4,2,1.66699E-05
油,jau4,2,1.66699E-05
鏡,geng3,1,8.33493E-06
配菜,pui3coi3,2,1.66699E-05
薯蓉,syu4jung4,5,4.16747E-05
椰菜,je4coi3,1,8.33493E-06
西蘭花,sai1laan4faa1,2,1.66699E-05
蒜蓉,syun3jung4,4,3.33397E-05
噍,ziu6,1,8.33493E-06
雪糕球,syut3gou1kau4,1,8.33493E-06
盆,pun4,3,2.50048E-05
兜,dau1,2,1.66699E-05
份量,fan6loeng6,1,8.33493E-06
白,baak6,1,8.33493E-06
另外一個,ling6ngoi6jat1go3,1,8.33493E-06
芝士,zi1si2,2,1.66699E-05
適量,sik1loeng6,1,8.33493E-06
牛,ngau4,3,2.50048E-05
肥,fei4,1,8.33493E-06
因應,jan1jing3,1,8.33493E-06
細緻,sai3zi3,2,1.66699E-05
強打,koeng4daa2,1,8.33493E-06
人一世,jan4jat1sai3,1,8.33493E-06
物一世,mat6jat1sai3,1,8.33493E-06
強打,koeng4daa2,1,8.33493E-06
連鎖店,lin4so2dim3,1,8.33493E-06
jaam5,jaam5,1,8.33493E-06
龍蝦,lung4haa1,2,1.66699E-05
哩,ni1,1,8.33493E-06
適量,sik1loeng6,1,8.33493E-06
草菇,cou2gu1,1,8.33493E-06
釀,joeng6,4,3.33397E-05
整法,zing2faat3,2,1.66699E-05
粗糙,cou1cou3,1,8.33493E-06
烚,saap6,1,8.33493E-06
鐵,tit3,1,8.33493E-06
蠟燭,laap6zuk1,1,8.33493E-06
風味,fung1mei6,1,8.33493E-06
煎,zin1,1,8.33493E-06
鮮甜,sin1tim4,1,8.33493E-06
食力,sik6lik6,1,8.33493E-06
爐,lou4,1,8.33493E-06
火,fo2,1,8.33493E-06
溫,wan1,1,8.33493E-06
侍應,si6jing3,1,8.33493E-06
言語,jin4jyu5,1,8.33493E-06
上,soeng6,3,2.50048E-05
隔膜,gaak3mok6,1,8.33493E-06
不過不失,bat1gwo3bat1sat1,3,2.50048E-05
赤,cek3,2,1.66699E-05
賤格,zin6gaak3,1,8.33493E-06
梳打粉,so1daa2fan2,7,5.83445E-05
腍,nam4,2,1.66699E-05
溶,jung4,3,2.50048E-05
㗳,daap1,1,8.33493E-06
口感,hau2gam2,1,8.33493E-06
散,saan2,1,8.33493E-06
潺潺,saan4saan4,1,8.33493E-06
地,dei2,1,8.33493E-06
頂唔順,ding2m4seon6,1,8.33493E-06
韌力,ngan6lik6,1,8.33493E-06
死屍,sei2si1,1,8.33493E-06
彈力,daan6lik6,1,8.33493E-06
有害,jau5hoi6,1,8.33493E-06
健康,gin6hong1,2,1.66699E-05
裏,leoi5,1,8.33493E-06
形,jing4,1,8.33493E-06
菌,kwan2,1,8.33493E-06
制,zai3,1,8.33493E-06
豉油西餐,si6jau4sai1caan1,2,1.66699E-05
咖喱,gaa3lei1,1,8.33493E-06
散,saan2,2,1.66699E-05
剗,laa2,1,8.33493E-06
全世界,cyun4sai3gaai3,1,8.33493E-06
街邊,gaai1bin1,1,8.33493E-06
炸,zaa3,1,8.33493E-06
萬年油,maan6nin4jau4,1,8.33493E-06
泰臣,taai3san4,1,8.33493E-06
打拳,daa2kyun2,1,8.33493E-06
梳打,so1daa2,3,2.50048E-05
鎚,ceoi4,1,8.33493E-06
凹,lap1,2,1.66699E-05
威力,wai1lik6,1,8.33493E-06
烹調,paang1tiu4,1,8.33493E-06
扼殺,ngaak1saat3,2,1.66699E-05
原味,jyun4mei6,1,8.33493E-06
昇華,sing1waa4,1,8.33493E-06
另一個,ling6jat1go3,3,2.50048E-05
境界,ging2gaai3,1,8.33493E-06
秘技,bei3gei6,1,8.33493E-06
針對,zam1deoi3,1,8.33493E-06
肉質,juk6zat1,1,8.33493E-06
只溶喺口度,zi2jung4hai2hau2dou6,1,8.33493E-06
唔溶喺手度,m4jung4hai2sau2dou6,1,8.33493E-06
娛樂版,jyu4lok6baan2,1,8.33493E-06
娛樂,jyu4lok6,1,8.33493E-06
到達,dou3daat6,1,8.33493E-06
機場,gei1coeng4,4,3.33397E-05
否認,fau2jing6,1,8.33493E-06
國泰航空公司,gwok3taai3hong4hung1gung1si1,1,8.33493E-06
指控,zi2hung3,1,8.33493E-06
航空,hong4hung1,2,1.66699E-05
搞事,gaau2si6,1,8.33493E-06
乘客,sing4haak3,2,1.66699E-05
監生,gaam3saang1,1,8.33493E-06
主題曲,zyu2tai4kuk1,1,8.33493E-06
機長,gei1zoeng2,1,8.33493E-06
警告,ging2gou3,1,8.33493E-06
成年人,sing4nin4jan4,1,8.33493E-06
應有,jing1jau5,1,8.33493E-06
身上,san1soeng6,1,8.33493E-06
負面,fu6min2,1,8.33493E-06
莫講話,mok6gong2waa6,1,8.33493E-06
真憑實據,zan1pang4sat6geoi3,1,8.33493E-06
過檔,gwo3dong3,1,8.33493E-06
攬,laam6,1,8.33493E-06
安全帶,on1cyun4daai2,2,1.66699E-05
為所欲為,wai4so2juk6wai4,1,8.33493E-06
可,ho2,1,8.33493E-06
可愛,ho2ngoi3,1,8.33493E-06
照樣,ziu3joeng2,1,8.33493E-06
落機,lok6gei1,1,8.33493E-06
照,ziu3,1,8.33493E-06
一樣,jat1joeng6,1,8.33493E-06
迴異,wui4ji6,1,8.33493E-06
乖乖仔仔,gwaai1gwaai1zai2zai2,1,8.33493E-06
塑做,sou3zou6,2,1.66699E-05
刻意,haak1ji3,2,1.66699E-05
自我,zi6ngo5,1,8.33493E-06
真我,zan1ngo5,1,8.33493E-06
kwaai4,kwaai4,2,1.66699E-05
秋生,cau1sang1,1,8.33493E-06
上台,soeng5toi4,1,8.33493E-06
老實,lou5sat6,1,8.33493E-06
搖滾,jiu4gwan2,2,1.66699E-05
件件,gin6gin6,1,8.33493E-06
莫講話,mok6gong2waa6,1,8.33493E-06
消費,siu1fai3,2,1.66699E-05
樂迷,ngok6mai4,1,8.33493E-06
以至到,ji5zi3dou3,1,8.33493E-06
容許,jung4heoi2,1,8.33493E-06
彌天大罪,lei4tin1daai6zeoi6,2,1.66699E-05
飲酒,jam2zau2,1,8.33493E-06
醉,zeoi3,1,8.33493E-06
異性,ji6sing3,1,8.33493E-06
犯,faan6,1,8.33493E-06
滾,gwan2,1,8.33493E-06
執行,zap1hang4,1,8.33493E-06
道德,dou6dak1,1,8.33493E-06
紀律,gei2leot6,1,8.33493E-06
娛樂圈,jyu4lok6hyun1,1,8.33493E-06
潔白,git3baak6,3,2.50048E-05
通信,tung1seon3,1,8.33493E-06
廣泛,gwong2faan6,1,8.33493E-06
厲害,lai6hoi6,1,8.33493E-06
統計,tung2gai3,1,8.33493E-06
手提電話,sau2tai4din6waa2,1,8.33493E-06
用戶,jung6wu6,1,8.33493E-06
人數,jan4sou3,2,1.66699E-05
比例,bei2lai6,4,3.33397E-05
人口,jan4hau2,2,1.66699E-05
曉峰,hiu2fung1,1,8.33493E-06
唔同,m4tung4,2,1.66699E-05
纏,cin4,1,8.33493E-06
淨,zing6,1,8.33493E-06
號碼,hou6maa5,2,1.66699E-05
唔單止,m4daan1zi2,1,8.33493E-06
辦,baan6,1,8.33493E-06
理論,lei5leon6,3,2.50048E-05
銀包,ngan4baau1,1,8.33493E-06
抗拒,kong3keoi5,1,8.33493E-06
嘢,je5,1,8.33493E-06
極端,gik6dyun1,1,8.33493E-06
du1du1,du1du1,1,8.33493E-06
立刻,laap6haak1,1,8.33493E-06
緊急,gan2gap1,1,8.33493E-06
一剎那,jat1saat3naa5,2,1.66699E-05
救命,gau3meng6,2,1.66699E-05
神神哋,san4san2dei2,1,8.33493E-06
飲醉,jam2zeoi3,1,8.33493E-06
只要,zi2jiu3,3,2.50048E-05
溫暖,wan1nyun5,1,8.33493E-06
熟識,suk6sik1,1,8.33493E-06
聲音,sing1jam1,1,8.33493E-06
冇事,mou5si6,1,8.33493E-06
嗱嗱,laa4laa2,1,8.33493E-06
聲,seng1,1,8.33493E-06
青山公路,cing1saan1gung1lou6,1,8.33493E-06
傻佬,so4lou2,1,8.33493E-06
陰影,jam1jing2,1,8.33493E-06
剝奪,mok1dyut6,1,8.33493E-06
做乜鬼,zou6mat1gwai2,1,8.33493E-06
無線,mou4sin3,2,1.66699E-05
藉口,ze3hau2,1,8.33493E-06
du1,du1,1,8.33493E-06
顯示,hin2si6,5,4.16747E-05
來電,loi4din6,4,3.33397E-05
新近,san1gan6,1,8.33493E-06
進化,zeon3faa3,1,8.33493E-06
電訊,din6seon3,1,8.33493E-06
流動,lau4dung6,1,8.33493E-06
定位,ding6wai2,2,1.66699E-05
冧巴,lam1baa2,4,3.33397E-05
唔好意思,m4hou2ji3si1,2,1.66699E-05
機倉,gei1cong1,4,3.33397E-05
絕招,zyut6ziu1,2,1.66699E-05
手提,sau2tai4,5,4.16747E-05
流動,lau4dung6,2,1.66699E-05
資訊,zi1seon3,2,1.66699E-05
德昭,dak1ciu1,2,1.66699E-05
傳真,cyun4zan1,1,8.33493E-06
六十幾,luk6sap6gei2,1,8.33493E-06
坐位,zo6wai2,1,8.33493E-06
風範,fung1faan6,1,8.33493E-06
乖仔,gwaai1zai2,1,8.33493E-06
只,zi2,1,8.33493E-06
空姐,hung1ze2,1,8.33493E-06
鬧鐘,naau6zung1,1,8.33493E-06
粗魯,cou1lou5,1,8.33493E-06
斯文,si1man4,1,8.33493E-06
字眼,zi6ngaan5,1,8.33493E-06
測試,caak1si3,2,1.66699E-05
忍受,jan2sau6,1,8.33493E-06
測試,caak1si3,1,8.33493E-06
實際上,sat6zai3soeng6,1,8.33493E-06
幾大,gei2daai6,2,1.66699E-05
干擾,gon1jiu2,2,1.66699E-05
主觀,zyu2gun1,1,8.33493E-06
使用,sai2jung6,1,8.33493E-06
遊覽,jau4laam5,1,8.33493E-06
遍及,pin3kap6,1,8.33493E-06
廣,gwong2,1,8.33493E-06
制式,zai3sik1,1,8.33493E-06
一帶,jat1daai3,1,8.33493E-06
收線,sau1sin3,1,8.33493E-06
句語,geoi3jyu5,1,8.33493E-06
嚴肅,jim4suk1,1,8.33493E-06
嚴厲,jim4lai6,1,8.33493E-06
掉,diu6,1,8.33493E-06
神話,san4waa2,3,2.50048E-05
駕駛室,gaa3sai2sat1,1,8.33493E-06
pek3pek3pek3,pek3pek3pek3,1,8.33493E-06
實質上,sat6zat1soeng6,4,3.33397E-05
干擾,gon1jiu2,2,1.66699E-05
頻道,pan4dou6,1,8.33493E-06
型號,jing4hou6,5,4.16747E-05
出品,ceot1ban2,1,8.33493E-06
一九六六,jat1gau2luk6luk6,1,8.33493E-06
准,zeon2,1,8.33493E-06
甚,sam6,1,8.33493E-06
運作,wan6zok3,2,1.66699E-05
空中巴士,hung1zung1baa1si2,1,8.33493E-06
珍寶客機,zan1bou2haak3gei1,1,8.33493E-06
七四七,cat1sei3cat1,1,8.33493E-06
四八,sei3baat3,1,8.33493E-06
寧缺莫濫,ning4kyut3mok6laam5,1,8.33493E-06
飛航,fei1hong4,1,8.33493E-06
說話,syut3waa6,2,1.66699E-05
吸煙,kap1jin1,1,8.33493E-06
危害,ngai4hoi6,1,8.33493E-06
違法,wai4faat3,1,8.33493E-06
採取,coi2ceoi2,1,8.33493E-06
行動,hang4dung6,1,8.33493E-06
事態,si6taai3,1,8.33493E-06
輕keng4,heng1keng4,1,8.33493E-06
與其,jyu5kei4,1,8.33493E-06
空難,hung1naan6,4,3.33397E-05
而,ji4,1,8.33493E-06
華航,waa4hong4,1,8.33493E-06
揣測,cyun2cak1,1,8.33493E-06
記錄,gei2luk6,1,8.33493E-06
八三年,baat3saam1nin4,1,8.33493E-06
片段,pin3dyun6,1,8.33493E-06
諸如,zyu1jyu4,1,8.33493E-06
分分鐘,fan1fan1zung1,1,8.33493E-06
唔知,m4zi1,1,8.33493E-06
公民教育,gung1man4gaau3juk6,2,1.66699E-05
鐵達尼號,tit3daat6lei4hou6,1,8.33493E-06
du1du1du1du1,du1du1du1du1,1,8.33493E-06
囖,lo1,1,8.33493E-06
層次,cang4ci3,1,8.33493E-06
高層次,gou1cang4ci3,1,8.33493E-06
孔子,hung2zi2,1,8.33493E-06
下,haa5,1,8.33493E-06
己所不欲,gei2so2bat1juk6,1,8.33493E-06
勿施於人,mat6si1jyu1jan4,1,8.33493E-06
追蹤,zeoi1zung1,2,1.66699E-05
定點,ding6dim2,1,8.33493E-06
發出,faat3ceot1,1,8.33493E-06
套,tou3,1,8.33493E-06
電圖,din6tou4,1,8.33493E-06
坐,zo6,1,8.33493E-06
坐標,zo6biu1,2,1.66699E-05
排位,paai4wai2,1,8.33493E-06
一則,jat1zak1,1,8.33493E-06
遺失,waai4sat1,1,8.33493E-06
不法之徒,bat1faat3zi1tou4,1,8.33493E-06
犯案,faan6on3,2,1.66699E-05
進行,zeon3hang4,2,1.66699E-05
做法,zou6faat3,1,8.33493E-06
出發點,ceot1faat3dim2,1,8.33493E-06
人權,jan4kyun4,1,8.33493E-06
組織,zou2zik1,1,8.33493E-06
侵犯,cam1faan6,3,2.50048E-05
私隱權,si1jan2kyun4,5,4.16747E-05
保,bou2,1,8.33493E-06
舉例,geoi2lai6,5,4.16747E-05
實則上,sat6zak1soeng6,1,8.33493E-06
穿,cyun1,2,1.66699E-05
對方,deoi3fong1,2,1.66699E-05
來電,loi4din6,1,8.33493E-06
邏輯,lo4cap1,2,1.66699E-05
家樂,gaa1lok6,4,3.33397E-05
預先,jyu6sin1,1,8.33493E-06
設定,cit3ding6,1,8.33493E-06
調,diu6,1,8.33493E-06
伏,buk6,1,8.33493E-06
商榷,soeng1kok3,1,8.33493E-06
諗諗,nam2nam2,1,8.33493E-06
透徹,tau3cit3,1,8.33493E-06
調查,tiu4caa4,1,8.33493E-06
查案,caa4on3,1,8.33493E-06
方面,fong1min6,1,8.33493E-06
實質,sat6zat1,2,1.66699E-05
得益,dak1jik1,1,8.33493E-06
翻,faan1,1,8.33493E-06
差,caai1,1,8.33493E-06
賊佬,caak3lou2,3,2.50048E-05
應用,jing3jung6,1,8.33493E-06
低,dai1,1,8.33493E-06
,le4,2,1.66699E-05
鬼馬,gwai2maa5,6,5.00096E-05
連,lin4,1,8.33493E-06
追女仔,zeoi1neoi5zai2,2,1.66699E-05
商台,soeng1toi4,2,1.66699E-05
時刻,si4haak1,1,8.33493E-06
微,mei4,1,8.33493E-06
單,daan1,2,1.66699E-05
官司,gun1si1,5,4.16747E-05
審死官,sam2sei2gun1,1,8.33493E-06
婆婆,po4po1,1,8.33493E-06
脫骹,tyut3gaau3,1,8.33493E-06
膊頭,bok3tau4,1,8.33493E-06
脫跤,tyut3gaau3,1,8.33493E-06
腿部,teoi2bou6,1,8.33493E-06
索償,sok3soeng4,7,5.83445E-05
償,soeng4,1,8.33493E-06
四十五萬,sei3sap6ng5maan6,8,6.66794E-05
損傷,syun2soeng1,1,8.33493E-06
能,nang4,1,8.33493E-06
意外,ji3ngoi6,2,1.66699E-05
喪失,song3sat1,7,5.83445E-05
靈界,ling4gaai3,2,1.66699E-05
溝通,kau1tung1,5,4.16747E-05
任務,jam6mou6,1,8.33493E-06
自此,zi6ci2,1,8.33493E-06
解籤,gaai2cim1,1,8.33493E-06
驅魔,keoi1mo1,1,8.33493E-06
神打,san4daa2,1,8.33493E-06
上身,soeng5san1,1,8.33493E-06
靈媒,ling4mui4,2,1.66699E-05
弊傢伙,bai6gaa1fo2,1,8.33493E-06
天地線,tin1dei6sin3,1,8.33493E-06
容,jung4,1,8.33493E-06
充分,cung1fan6,1,8.33493E-06
從事,cung4si6,1,8.33493E-06
賠,pui4,6,5.00096E-05
難保,naan4bou2,1,8.33493E-06
世,sai3,2,1.66699E-05
靈,ling4,1,8.33493E-06
bik4lik1baa4laa4,bik4lik1baa4laa4,1,8.33493E-06
暗中,ngam3zung1,1,8.33493E-06
阿子華,aa3zi2waa4,1,8.33493E-06
特異,dak6ji6,2,1.66699E-05
特殊,dak6syu4,1,8.33493E-06
謀,mau4,1,8.33493E-06
利益,lei6jik1,1,8.33493E-06
歲數,seoi3sou3,2,1.66699E-05
百二,baak3ji6,1,8.33493E-06
若果,joek6gwo2,1,8.33493E-06
掌,zoeng2,2,1.66699E-05
當然,dong1jin2,1,8.33493E-06
據,geoi3,1,8.33493E-06
○,lam6,1,8.33493E-06
情趣,cing4ceoi3,1,8.33493E-06
前程,cin4cing4,1,8.33493E-06
矛盾,maau4teon5,1,8.33493E-06
故仔,gu2zai2,1,8.33493E-06
預測,jyu6caak1,3,2.50048E-05
運程,wan6cing4,4,3.33397E-05
占卜,zim1buk1,1,8.33493E-06
驅邪治鬼,keoi1ce4zi6gwai2,1,8.33493E-06
趨吉避兇,ceoi1gat1bei6hung1,1,8.33493E-06
樓市,lau4si5,1,8.33493E-06
天災地陷,tin1zoi1dei6ham6,1,8.33493E-06
或,waak6,1,8.33493E-06
戰爭,zin3zang1,1,8.33493E-06
見地,gin3dei6,1,8.33493E-06
九巴,gau2baa1,1,8.33493E-06
預言,jyu6jin4,1,8.33493E-06
劫,gip3,2,1.66699E-05
硬食,ngaang6sik6,1,8.33493E-06
劫,gip3,1,8.33493E-06
四十六,sei3sap6luk6,1,8.33493E-06
多餘,do1jyu4,1,8.33493E-06
所,so2,1,8.33493E-06
老伯,lou5baak3,1,8.33493E-06
老婆婆,lou5po4po4,1,8.33493E-06
斷手,tyun5sau2,1,8.33493E-06
老婆婆,lou5po4po2,1,8.33493E-06
皮肉之苦,pei4juk6zi1fu2,1,8.33493E-06
的而且確,dik1ji4ce2kok3,1,8.33493E-06
駕駛,gaa3sai2,1,8.33493E-06
站,zaam6,1,8.33493E-06
人道,jan4dou6,1,8.33493E-06
立場,laap6coeng4,1,8.33493E-06
十萬,sap6maan6,1,8.33493E-06
超能力,ciu1nang4lik6,2,1.66699E-05
走來,zau2lai4,2,1.66699E-05
捉走,zuk1zau2,1,8.33493E-06
謎,mai4,2,1.66699E-05
人證,jan4zing3,1,8.33493E-06
曹,cou4,1,8.33493E-06
宏威,wang4wai1,1,8.33493E-06
博士,bok3si6,1,8.33493E-06
永堂,wing5tong4,1,8.33493E-06
果齊,gwo2cai4,2,1.66699E-05
起壇,hei2taan4,1,8.33493E-06
上庭,soeng5ting4,2,1.66699E-05
鬼仔,gwai2zai2,2,1.66699E-05
案例,on3lai6,2,1.66699E-05
嚇死,haak3sei2,2,1.66699E-05
審,sam2,2,1.66699E-05
無數,mou4sou3,1,8.33493E-06
娓娓道來,mei5mei5dou6loi4,1,8.33493E-06
職業女性,zik1jip6neoi5sing3,1,8.33493E-06
機構,gei1kau3,2,1.66699E-05
點點滴滴,dim2dim2dik6dik6,1,8.33493E-06
先前,sin1cin4,1,8.33493E-06
關口,gwaan1hau2,1,8.33493E-06
晒冷,saai3laang1,1,8.33493E-06
鋪,pou1,1,8.33493E-06
執包袱,zap1baau1fuk6,1,8.33493E-06
睇真Ｄ,tai2zan1di1,4,3.33397E-05
卒之,zeot1zi1,1,8.33493E-06
成功,sing4gung1,2,1.66699E-05
工作,gung1zok3,1,8.33493E-06
創作,cong3zok3,4,3.33397E-05
大姐明,daai6ze1ming1,2,1.66699E-05
度橋,dok6kiu2,4,3.33397E-05
心願,sam1jyun6,4,3.33397E-05
亞視,aa3si6,15,0.000125024
激動,gik1dung6,1,8.33493E-06
淚眼盈眶,leoi6ngaan5jing4kwaang1,1,8.33493E-06
硬,ngaang2,1,8.33493E-06
反攻,faan2gung1,1,8.33493E-06
曙光,cyu5gwong1,1,8.33493E-06
振奮,zan3fan5,1,8.33493E-06
處於,cyu5jyu1,1,8.33493E-06
狀態,zong6taai3,1,8.33493E-06
平穩,ping4wan2,1,8.33493E-06
哈,haa1,1,8.33493E-06
明天,ming4tin1,1,8.33493E-06
心境,sam1ging2,1,8.33493E-06
遐想,haa4soeng2,1,8.33493E-06
總算,zung2syun3,1,8.33493E-06
交代,gaau1doi6,1,8.33493E-06
嘥氣,saai1hei3,2,1.66699E-05
收視,sau1si6,1,8.33493E-06
低處,dai1cyu3,1,8.33493E-06
一億,jat1jik1,1,8.33493E-06
不濟,baat1zai3,1,8.33493E-06
余,jyu4,3,2.50048E-05
永姍,wing6saan1,3,2.50048E-05
年,nin4,1,8.33493E-06
上層,soeng6cang4,1,8.33493E-06
規律,kwai1leot6,3,2.50048E-05
美學,mei5hok6,1,8.33493E-06
第二個,dai6ji6go3,1,8.33493E-06
高層,gou1cang4,3,2.50048E-05
蕎英,kiu4jing1,3,2.50048E-05
沛權,pui3kyun4,1,8.33493E-06
當年,dong1nin4,1,8.33493E-06
顧問,gu3man6,1,8.33493E-06
受寵若驚,sau6cung2joek6ging1,1,8.33493E-06
趕走,gon2zau2,1,8.33493E-06
心裏,sam1leoi5,1,8.33493E-06
戚戚然,cik1cik1jin4,1,8.33493E-06
老朋友,lou5peng4jau5,1,8.33493E-06
上司,soeng6si1,1,8.33493E-06
危險,ngai4him2,2,1.66699E-05
製作人,zai3zok3jan4,2,1.66699E-05
範,faan6,2,1.66699E-05
步步為營,bou6bou6wai4jing4,1,8.33493E-06
停步,ting4bou6,1,8.33493E-06
原地踏步,jyun4dei6daap6bou6,1,8.33493E-06
揞,ngam2,1,8.33493E-06
閘,zaap6,1,8.33493E-06
每樣,mui5joeng6,1,8.33493E-06
○,fing6,1,8.33493E-06
吓,haa6,1,8.33493E-06
局外人,guk6ngoi6jan4,1,8.33493E-06
成,sing4,1,8.33493E-06
殺着,saat3zoek6,1,8.33493E-06
任,jam6,1,8.33493E-06
一招,jat1ziu1,1,8.33493E-06
新上海灘,san1soeng6hoi2taan1,2,1.66699E-05
新新上海灘,san1san1soeng6hoi2taan1,1,8.33493E-06
上海風雲,soeng6hoi2fung1wan4,1,8.33493E-06
秋官,cau1gun1,1,8.33493E-06
嗰陣時候,go2zan6si4hau6,1,8.33493E-06
包裝,baau1zong1,1,8.33493E-06
起,hei2,1,8.33493E-06
噓,heoi1,2,1.66699E-05
吔,jaa3,4,3.33397E-05
阿二,aa3ji2,1,8.33493E-06
哲學,zit3hok6,1,8.33493E-06
爛,laan6,2,1.66699E-05
武俠,mou5hap6,1,8.33493E-06
對拳,deoi3kyun4,1,8.33493E-06
花招,faa1ziu1,1,8.33493E-06
拳,kyun4,2,1.66699E-05
為止,wai4zi2,1,8.33493E-06
疏,so1,1,8.33493E-06
機動,gei1dung6,1,8.33493E-06
打仗,daa2zoeng3,2,1.66699E-05
無敵,mou4dik6,3,2.50048E-05
絕對,zyut6deoi3,2,1.66699E-05
耐力,noi6lik6,2,1.66699E-05
德華,dak1waa4,1,8.33493E-06
信念,seon3nim6,1,8.33493E-06
自我,zi6ngo5,1,8.33493E-06
安慰,on1wai3,1,8.33493E-06
釋然,sik1jin4,1,8.33493E-06
藝員,ngai6jyun4,1,8.33493E-06
折墮,zit3do6,1,8.33493E-06
志偉,zi3wai5,1,8.33493E-06
掌門人,zoeng2mun4jan4,1,8.33493E-06
流口水,lau4hau2seoi2,2,1.66699E-05
乜水,mat1seoi2,1,8.33493E-06
條件,tiu4gin2,1,8.33493E-06
自愧不如,zi6kwai5bat1jyu4,1,8.33493E-06
刻,haak1,1,8.33493E-06
水準,seoi2zeon2,1,8.33493E-06
建樹,gin3syu6,1,8.33493E-06
夢想,mung6soeng2,3,2.50048E-05
做到,zou6dou3,1,8.33493E-06
狂,kwong4,1,8.33493E-06
劇集,kek6zaap6,1,8.33493E-06
人際關係,jan4zai3gwaan1hai6,2,1.66699E-05
三國誌,saam1gwok3zi3,1,8.33493E-06
台,toi4,1,8.33493E-06
將軍,zoeng1gwan1,1,8.33493E-06
好打,hou2daa2,1,8.33493E-06
劈,pek3,1,8.33493E-06
刀,dou1,1,8.33493E-06
手下,sau2haa6,3,2.50048E-05
話,waa6,1,8.33493E-06
領導人,ling5dou6jan4,1,8.33493E-06
男性,naam4sing3,1,8.33493E-06
,miu2,1,8.33493E-06
作為,zok1wai4,1,8.33493E-06
女性,neoi5sing3,3,2.50048E-05
女人,neoi5jan2,1,8.33493E-06
提醒,tai4seng2,3,2.50048E-05
表露,biu2lou6,1,8.33493E-06
𢱕,dap6,1,8.33493E-06
少女,siu3neoi5,1,8.33493E-06
從來,cung4loi4,1,8.33493E-06
藝術家,ngai6seot6gaa1,4,3.33397E-05
三流,saam1lau4,3,2.50048E-05
崇高,sung4gou1,1,8.33493E-06
力有不逮,lik6jau5bat1dai6,1,8.33493E-06
轉而,zyun2ji4,1,8.33493E-06
普羅大眾,pou2lo4daai6zung3,1,8.33493E-06
退而求其次,teoi3ji4kau4kei4ci3,1,8.33493E-06
聰明,cung1ming4,1,8.33493E-06
抉擇,kyut3zaak6,1,8.33493E-06
難,naan4,1,8.33493E-06
難受,naan4sau6,1,8.33493E-06
藝術,ngai6seot6,2,1.66699E-05
媒界,mui4gaai3,1,8.33493E-06
原創,jyun4cong3,1,8.33493E-06
媒,mui4,1,8.33493E-06
中興,zung1hing1,1,8.33493E-06
媒體,mui4tai2,1,8.33493E-06
趨勢,ceoi1sai3,2,1.66699E-05
心血,sam1hyut3,1,8.33493E-06
真情,zan1cing4,2,1.66699E-05
闔府統請,hap6fu2tung2cing2,1,8.33493E-06
耐唔時,noi6m4si2,1,8.33493E-06
管理層,gun2lei5cang4,1,8.33493E-06
自把自為,zi6baa2zi6wai4,1,8.33493E-06
推進,teoi1zeon3,1,8.33493E-06
極,gik6,2,1.66699E-05
盡,zeon6,1,8.33493E-06
能夠,nang4gau3,2,1.66699E-05
內地,noi6dei6,3,2.50048E-05
沿海,jyun4hoi2,1,8.33493E-06
順德,seon6dak1,1,8.33493E-06
歡迎,fun1jing4,1,8.33493E-06
嗱,naa4,1,8.33493E-06
策略,caak3loek6,1,8.33493E-06
