word,phono,occured,ratio
中山大学站,jung1saan1daai6hok6jaam6,3,3.61122E-06
静媛,jing6wun4,1,1.20374E-06
入党,yap6dong2,2,2.40748E-06
分埋,fan1maai4,2,2.40748E-06
李淑玲,lei5suk6ling4,1,1.20374E-06
文档,man4dong2,1,1.20374E-06
大庭广众,daai6ting4gong2jung3,2,2.40748E-06
过境证,go3ging2jing3,1,1.20374E-06
高分,gou1fan1,3,3.61122E-06
师姐,si1je2,2,2.40748E-06
结论,git3leun6,1,1.20374E-06
大楼,daai6lau4,2,2.40748E-06
公交站,gung1gaau1jaam6,2,2.40748E-06
临尽抱佛脚,lam4jeun6pou5fat6geuk3,2,2.40748E-06
劲歌金曲,ging6go1gam1kuk1,1,1.20374E-06
声明,sing1ming4,2,2.40748E-06
救济,gau3jai3,1,1.20374E-06
㗎啡屋,ga3fe1uk1,1,1.20374E-06
胆量,daam2leung6,1,1.20374E-06
年年,lin4lin4,1,1.20374E-06
斗志,dau3ji3,1,1.20374E-06
嚣张,hiu1jeung1,1,1.20374E-06
鮓,ja2,2,2.40748E-06
阅读,yut6duk6,1,1.20374E-06
出唔出到,cheut1m4cheut1dou3,1,1.20374E-06
短讯费,dyun2seun3fai3,1,1.20374E-06
长气,cheung4hei3,2,2.40748E-06
日历,yat6lik6,4,4.81496E-06
细细地,sai3sai3dei5,1,1.20374E-06
使下,sai2ha2,1,1.20374E-06
跌下跤,dit3ha5gaau1,2,2.40748E-06
地板胶,dei6baan2gaau1,8,9.62991E-06
街砖,gaai1jyun1,2,2.40748E-06
塑料砖,sok3liu2jyun1,1,1.20374E-06
焗漆,guk6chat1,1,1.20374E-06
积水,jik1seui2,1,1.20374E-06
自以为是,ji6yi5wai4si6,2,2.40748E-06
死撑,sei2chaang1,1,1.20374E-06
撑,chaang1,4,4.81496E-06
听其自然,teng1kei4ji6yin4,1,1.20374E-06
转过帐,jyun2go3jeung3,3,3.61122E-06
转左帐,jyun3jo2jeung3,1,1.20374E-06
维维,wai4wai2,2,2.40748E-06
呢样,le1yeung2,1,1.20374E-06
野外,ye5ngoi2,1,1.20374E-06
干粮,gon1leung4,1,1.20374E-06
红领巾,hung4leng5gan1,5,6.01869E-06
小队长,siu2deui6jeung4,1,1.20374E-06
徽,fai1,1,1.20374E-06
返到学,faan1dou3hok6,1,1.20374E-06
短裤,dyun2fu3,3,3.61122E-06
迎,ying4,2,2.40748E-06
太过,taai3go3,1,1.20374E-06
主观,jyu2gun1,1,1.20374E-06
深刻,sam1hak1,2,2.40748E-06
田老师,tin4lou5si1,1,1.20374E-06
总院,jung2yun4,1,1.20374E-06
霜降,seung1gong3,10,1.20374E-05
橄榄油,gaam3laam2yau2,1,1.20374E-06
高血压,gou1hyut3ngaat3,2,2.40748E-06
操心,chou1sam1,4,4.81496E-06
楷台话,gaai1toi4wa2,1,1.20374E-06
撞车,jong6che1,1,1.20374E-06
轻轨,hing1gwai2,11,1.32411E-05
梅州,mui4jau1,3,3.61122E-06
加速,ga1chuk1,2,2.40748E-06
揾笨,wan2ban6,2,2.40748E-06
雨溦,yu5mei4,1,1.20374E-06
阴天,yam1tin1,2,2.40748E-06
气节,hei3jit3,1,1.20374E-06
减下,gaam2ha5,1,1.20374E-06
嘲,jaau1,2,2.40748E-06
红花油,hung4fa1yau4,2,2.40748E-06
动车,dung6che1,1,1.20374E-06
普,pou2,2,2.40748E-06
南普,laam4pou2,1,1.20374E-06
轻轨道,hing1gwai2dou6,1,1.20374E-06
梁俊熙,leung4jeun3hei1,5,6.01869E-06
熙,hei1,2,2.40748E-06
六叔,luk6suk1,1,1.20374E-06
梁冬,leung4dung1,1,1.20374E-06
刘莉,lau4lei6,1,1.20374E-06
过埋去,go3maai4heui3,1,1.20374E-06
排晒队,paai4saai3deui6,1,1.20374E-06
睇两睇,tai2leung5tai2,1,1.20374E-06
大包,daai6baau1,2,2.40748E-06
湿重,sap1jung6,1,1.20374E-06
提下神,tai4ha2san4,1,1.20374E-06
攰气,gui6hei3,1,1.20374E-06
大多,daai6do1,2,2.40748E-06
野野,ye5ye5,1,1.20374E-06
偏方,pin1fong1,1,1.20374E-06
李震源,lei5jan3yun4,1,1.20374E-06
爷爷,ye4ye2,4,4.81496E-06
员工,yun4gung1,5,6.01869E-06
江晓,gong1hiu2,3,3.61122E-06
方姐,fong1je2,1,1.20374E-06
细七,sai3chat1,3,3.61122E-06
表婶,biu2sam2,1,1.20374E-06
腾腾转,tang4tang4jyun3,1,1.20374E-06
李俊贤,lei5jeun3yin4,1,1.20374E-06
江勇,gong1yung5,3,3.61122E-06
楚,cho2,1,1.20374E-06
江杰,gong1git6,1,1.20374E-06
陆,luk6,4,4.81496E-06
森,sam1,1,1.20374E-06
陈明,chan4ming4,2,2.40748E-06
特卖场,dak6maai6cheung4,1,1.20374E-06
外衣,oi6yi1,1,1.20374E-06
福康,fuk1hong1,1,1.20374E-06
富康莲花,fu3hong1lin4fa1,1,1.20374E-06
陈百伦,chan4baak3leun4,1,1.20374E-06
陈百超,chan4baak3chiu1,2,2.40748E-06
鸡哥,gai1go1,4,4.81496E-06
欢乐在线,fun1lok6joi3sin3,3,3.61122E-06
主号,jyu2hou6,3,3.61122E-06
副号,fu3hou6,1,1.20374E-06
短号群,dyun2hou6kwan4,2,2.40748E-06
去瘀,heui3yu2,1,1.20374E-06
舒筋,syu1gan1,1,1.20374E-06
活络,wut6lok6,1,1.20374E-06
陈贤,chan4yin4,1,1.20374E-06
便唔便,pin4m4pin4,3,3.61122E-06
平唔平,peng4m4peng4,1,1.20374E-06
旧款,gau6fun2,4,4.81496E-06
盲肠,maang4cheung2,1,1.20374E-06
小事,siu2si6,5,6.01869E-06
伤口,seung1hau2,1,1.20374E-06
咭嚟,kaat1lai4,1,1.20374E-06
集合线,jaap6hap6sin3,4,4.81496E-06
三嫂,saam1sou2,2,2.40748E-06
欢乐台,fun1lok6toi4,1,1.20374E-06
一律短途,yat1leut6dyun2tou4,1,1.20374E-06
集群网,jaap6kwan4mong5,1,1.20374E-06
广山,gong2saan1,1,1.20374E-06
群山,kwan4saan1,1,1.20374E-06
石级,sek6kap1,1,1.20374E-06
好行过,hou2haang4go3,1,1.20374E-06
墓,mou6,3,3.61122E-06
伸手,san1sau2,2,2.40748E-06
五指,m5ji2,2,2.40748E-06
望唔见,mong6m4gin3,1,1.20374E-06
笫一,ji2yat1,1,1.20374E-06
商铺仔,seung1pou3jai2,1,1.20374E-06
卖埋,maai6maai4,1,1.20374E-06
菇,gu1,4,4.81496E-06
云耳,wan4yi5,7,8.42617E-06
一条条,yat1tiu4tiu4,4,4.81496E-06
猫屎干,maau1si2gon1,1,1.20374E-06
机制,gei1jai3,2,2.40748E-06
细粒,sai3lap1,4,4.81496E-06
减价,gaam2ga3,2,2.40748E-06
红桃,hung4tou4,1,1.20374E-06
一朵朵,yat1do2do2,1,1.20374E-06
酸酸,syun1syun1,1,1.20374E-06
萝卜干,lo4buk1gon1,3,3.61122E-06
一抓抓,yat1ja1ja1,1,1.20374E-06
交界,gaau1gaai3,2,2.40748E-06
广东第一峰,gong2dung1dai6yat1fung1,1,1.20374E-06
行上去,haang4seung5heui3,2,2.40748E-06
阳山人,yeung4saan1yan4,1,1.20374E-06
笫一峰,ji2yat1fung1,1,1.20374E-06
部队,bou6deui2,1,1.20374E-06
营防,ying4fong4,1,1.20374E-06
粘埋,nim1maai4,1,1.20374E-06
猴王寨,hau4wong2jaai6,2,2.40748E-06
猴王界,hau4wong2gaai3,1,1.20374E-06
傅物馆,fu6mat6gun2,1,1.20374E-06
室,sat1,6,7.22243E-06
鲩鱼仔,waan5yu2jai2,1,1.20374E-06
细细条,sai3sai3tiu4,1,1.20374E-06
山坑,saan1haang1,6,7.22243E-06
水库,seui2fu3,2,2.40748E-06
镬,wok6,7,8.42617E-06
欸,aai2,1,1.20374E-06
整野,jing2ye5,1,1.20374E-06
龙友,lung4yau5,1,1.20374E-06
窒窒下,jat6jat6ha5,1,1.20374E-06
山坑鱼,saan1haang1yu2,1,1.20374E-06
接电话,jip3din6wa2,2,2.40748E-06
宾宾,ban1ban1,3,3.61122E-06
上攞课,seung5gan2fo3,1,1.20374E-06
通粉,tung1fan2,1,1.20374E-06
汤面,tong1min6,2,2.40748E-06
开左马,hoi1jo2ma5,1,1.20374E-06
工衣,gung1yi1,1,1.20374E-06
老胡,lou5wu4,5,6.01869E-06
刘一坚,lau4yat1gin1,1,1.20374E-06
棠,tong4,1,1.20374E-06
的士佬,dik1si2lou2,1,1.20374E-06
罪,jeui6,2,2.40748E-06
地面,dei6min6,1,1.20374E-06
看守所,hon1sau2so2,1,1.20374E-06
陈英林,chan4yan1lam4,4,4.81496E-06
阿涛,a3tou4,2,2.40748E-06
阿涛哥,a3tou4go1,1,1.20374E-06
伶,ling4,2,2.40748E-06
参与埋,chaam1yu5maai4,1,1.20374E-06
巧,haau2,1,1.20374E-06
李会荣,lei5wui5wing4,1,1.20374E-06
背埋,bui6maai4,2,2.40748E-06
退伍,teui3ng5,1,1.20374E-06
军人,gwan1yan4,1,1.20374E-06
醒酒,sing2jau2,1,1.20374E-06
代理,doi6lei5,3,3.61122E-06
阿梁,a3leung4,1,1.20374E-06
陈青林,chan4ching1lam4,1,1.20374E-06
陈青良,chan4ching1leung4,1,1.20374E-06
何远威,ho4yun5wai1,1,1.20374E-06
老吴,lou5m4,2,2.40748E-06
刘益坚,lau4yik1gin1,3,3.61122E-06
圆头圆脑,yun4tau4yun4nou5,1,1.20374E-06
牛杂店,au4jaap6dim3,1,1.20374E-06
引发,yan5faat3,1,1.20374E-06
偿,seung4,1,1.20374E-06
况,fong3,1,1.20374E-06
陈安汾,chan4on1fan4,2,2.40748E-06
中队,jung1deui6,1,1.20374E-06
刘左,lau4jo2,1,1.20374E-06
食肆,sik6si3,1,1.20374E-06
美子,mei5ji2,2,2.40748E-06
你,nei5,2,2.40748E-06
人多,yan4do1,1,1.20374E-06
多喲,do1yo1,1,1.20374E-06
行一下,haang4yat1ha5,2,2.40748E-06
山道,saan1dou6,1,1.20374E-06
高尔夫场,gou1yi5fu1cheung4,1,1.20374E-06
集体,jaap6tai2,9,1.08336E-05
土地,tou2dei6,1,1.20374E-06
合影,hap6ying2,1,1.20374E-06
典礼,din2lai5,1,1.20374E-06
岩,ngaam4,1,1.20374E-06
礼服,lai5fuk6,2,2.40748E-06
摄影师,sip3ying2si1,2,2.40748E-06
天梯,tin1tai1,1,1.20374E-06
脚软,geuk3yun5,1,1.20374E-06
梅花园,mui4fa1yun4,2,2.40748E-06
如家,yu4ga1,2,2.40748E-06
班车,baan1che1,2,2.40748E-06
搭地铁,daap6dei6tit3,1,1.20374E-06
赶唔到,gon2m4dou2,1,1.20374E-06
梦游,mung6yau4,1,1.20374E-06
梦,mung6,3,3.61122E-06
罗湖区,lo1wu4keui1,1,1.20374E-06
大剧院,daai6kek6yun2,1,1.20374E-06
好便,hou3peng4,1,1.20374E-06
白金卡,baak6gam1ka1,1,1.20374E-06
小食票,siu2sik6piu3,1,1.20374E-06
婚姻,fan1yan1,2,2.40748E-06
还款期,waan4fun2kei4,1,1.20374E-06
假装,ga2jong1,1,1.20374E-06
有钱女,yau5chin2neui5,1,1.20374E-06
稳唔稳到,wan2m4wan2dou3,1,1.20374E-06
有钱仔,yau5chin2jai2,2,2.40748E-06
嫁入,ga3yap6,1,1.20374E-06
豪门,hou4mun4,1,1.20374E-06
富人,fu3yan4,1,1.20374E-06
百态,baak3taai3,1,1.20374E-06
情感,ching4gam2,1,1.20374E-06
价值,ga3jik6,1,1.20374E-06
意义,yi3yi6,4,4.81496E-06
苏有朋,sou1yau6pang4,2,2.40748E-06
吴辰君,m4san4gwan1,1,1.20374E-06
岸,on6,1,1.20374E-06
游艇,yau4teng5,4,4.81496E-06
舞会,mou5wui2,1,1.20374E-06
阴谋,yam1mau4,1,1.20374E-06
推理,teui1lei5,2,2.40748E-06
张可颐,jeung1ho2yi4,1,1.20374E-06
阿凡达,a3faan4daat6,1,1.20374E-06
金龟,gam1gwai1,1,1.20374E-06
最后边,jeui3hau6bin1,1,1.20374E-06
搞笑片,gaau2siu3pin3,1,1.20374E-06
龙希,lung4hei1,8,9.62991E-06
统,tung2,2,2.40748E-06
传输,chyun4syu1,1,1.20374E-06
设计院,chit3gai3yun4,3,3.61122E-06
酒红灯绿,jau2hung4dang1luk6,1,1.20374E-06
写意,se2yi3,2,2.40748E-06
堂哥,tong4go1,2,2.40748E-06
龙禧,lung4hei1,1,1.20374E-06
中信,jung1seun3,3,3.61122E-06
小题大作,siu2tai4daai6jok3,1,1.20374E-06
簡單,gaan2daan1,1,1.20374E-06
外企,oi6kei5,1,1.20374E-06
充足,chung1juk1,3,3.61122E-06
人各有志,yan4gok3yau5ji3,1,1.20374E-06
睇货,tai2fo3,1,1.20374E-06
韩国伟,hon4gok3wai5,1,1.20374E-06
佳能,gaai1nang4,1,1.20374E-06
媒体证,mui4tai2jing3,4,4.81496E-06
淘汰,tou4taai3,3,3.61122E-06
镜头,geng3tau4,2,2.40748E-06
啊老张,a1lou5jeung1,1,1.20374E-06
飞涨,fei1jeung2,1,1.20374E-06
三千五,saam1chin1m5,2,2.40748E-06
阿大驻,a3daai6jyu3,2,2.40748E-06
大驻,daai6jyu3,1,1.20374E-06
性文化,sing3man4fa3,1,1.20374E-06
耳塞,yi5sak1,5,6.01869E-06
名义,ming4yi6,4,4.81496E-06
揪,jau1,1,1.20374E-06
不够,bat1gau3,1,1.20374E-06
数码展,sou3ma5jin2,1,1.20374E-06
死人头,sei2yan4tau4,5,6.01869E-06
大志,daai6ji3,1,1.20374E-06
杨光,yeung4gwong1,1,1.20374E-06
嘉星,ga1sing1,1,1.20374E-06
接唔到,jip3m4dou3,1,1.20374E-06
接收唔到,jip3sau1m4dou3,2,2.40748E-06
神舟,san4jau1,1,1.20374E-06
平板电脑,ping4baan2din6lou5,4,4.81496E-06
打开唔到,da2hoi1m4dou3,1,1.20374E-06
网卡,mong5ka1,3,3.61122E-06
井,jeng2,10,1.20374E-05
模模板,mou4mou4baan2,1,1.20374E-06
模板,mou4baan2,1,1.20374E-06
强哥,keung5go1,2,2.40748E-06
中到毒,jung3dou3duk6,2,2.40748E-06
杀一杀毒,saat3yat1saat3duk6,1,1.20374E-06
辅助,fu6jo6,3,3.61122E-06
三六零安全卫士,saam1luk6ling4on1chyun4wai6si6,1,1.20374E-06
扫描,sou3miu4,2,2.40748E-06
漏洞,lau6dung6,1,1.20374E-06
清清,cheng1cheng1,2,2.40748E-06
加速得到,ga1chuk1dak1dou3,1,1.20374E-06
中左毒,jung3jo2duk6,1,1.20374E-06
拖慢,to1maan6,3,3.61122E-06
杀毒,saat3duk6,1,1.20374E-06
解决唔到,gaai2kyut3m4dou2,2,2.40748E-06
快速,faai3chuk1,1,1.20374E-06
刪除,saan1cheui4,1,1.20374E-06
清理,ching1lei5,1,1.20374E-06
及时,kap6si4,1,1.20374E-06
数据冗余,sou3geui3yung2yu4,1,1.20374E-06
伤害,seung1hoi6,2,2.40748E-06
维护,wai4wu6,1,1.20374E-06
浏览器,lau4laam5hei3,3,3.61122E-06
俗称,juk6ching1,2,2.40748E-06
主板电池,jyu2baan2din6chi4,1,1.20374E-06
钮扣电池,lau2kau3din6chi4,1,1.20374E-06
电压,din6aat3,1,1.20374E-06
短路,dyun2lou6,1,1.20374E-06
记录唔到,gei3luk6m4dou2,1,1.20374E-06
出厂,cheut1chong2,1,1.20374E-06
厂商,chong2seung1,1,1.20374E-06
电池座,din6chi4jo6,1,1.20374E-06
佔,jim3,2,2.40748E-06
更换,gang1wun6,1,1.20374E-06
引动区,yan5dung6keui1,1,1.20374E-06
选择性,syun2jaak6sing3,1,1.20374E-06
查一查,cha4yat1cha4,3,3.61122E-06
手提电脑,sau2tai4din6lou5,4,4.81496E-06
无线网卡,mou4sin3mong5ka1,2,2.40748E-06
无线上网卡,mou4sin3seung5mong5ka1,1,1.20374E-06
驱动,keui1dung6,3,3.61122E-06
连接得到,lin4jip3dak1dou2,1,1.20374E-06
硬件,aang6gin6,1,1.20374E-06
复盖,fuk6koi3,1,1.20374E-06
穿透,chyun1tau3,1,1.20374E-06
厚身,hau5san1,1,1.20374E-06
衰減,seui1gaam2,2,2.40748E-06
连接唔到,lin4jip3m4dou2,1,1.20374E-06
无线路由器,mou4sin3lou6yau4hei3,1,1.20374E-06
错误,cho3m6,2,2.40748E-06
连接唔成,lin4jip3m4sing4,1,1.20374E-06
加左密,ga1jo2mat6,1,1.20374E-06
密码破解,mat6ma5po3gaai2,1,1.20374E-06
破解得到,po3gaai2dak1dou2,1,1.20374E-06
出厂设置,cheut1chong2chit3ji3,1,1.20374E-06
连接得上,lin4jip3dak1seung5,1,1.20374E-06
解決,gaai2kyut3,2,2.40748E-06
三六零,saam1luk6ling4,1,1.20374E-06
边一科,bin1yat1fo1,1,1.20374E-06
商务英语,seung1mou6ying1yu5,1,1.20374E-06
卿姐,hing1je2,1,1.20374E-06
开胃,hoi1wai6,3,3.61122E-06
退攞休,teui3gan2yau1,1,1.20374E-06
拉去,laai1heui3,1,1.20374E-06
唞唔到气,tau2m4dou3hei3,1,1.20374E-06
急诊,gap1chan2,1,1.20374E-06
保休,bou2yau1,2,2.40748E-06
咁㗎样,gam2ga3yeung2,7,8.42617E-06
惊到死,ging1dou3sei2,1,1.20374E-06
马医生,ma5yi1sang1,1,1.20374E-06
凉野,leung4ye5,3,3.61122E-06
王老吉,wong4lou5gat1,2,2.40748E-06
七十几岁,chat1a6gei2seui3,1,1.20374E-06
盐茜汤,yim4sai1tong1,1,1.20374E-06
去湿焦滞,heui3sap1jiu1jai6,1,1.20374E-06
凉药,leung4yeuk6,1,1.20374E-06
黄胆水,wong4daam2seui2,1,1.20374E-06
心电图,sam1din6tou4,1,1.20374E-06
受唔到,sau6m4dou3,2,2.40748E-06
扑心扑命,bok1sam1bok1meng6,1,1.20374E-06
嫌弃,yim4hei3,4,4.81496E-06
药味,yeuk6mei6,3,3.61122E-06
药油,yeuk6yau4,1,1.20374E-06
一浸,yat1jam3,1,1.20374E-06
开晏班,hoi1aan3baan1,1,1.20374E-06
珠都花园,jyu1dou1fa1yun2,1,1.20374E-06
住得远,jyu6dak1yun5,2,2.40748E-06
东山口,dung1saan1hau2,1,1.20374E-06
中山市,jung1saan1si5,1,1.20374E-06
烦到,faan4dou3,2,2.40748E-06
煮过饭,jyu2go3faan6,1,1.20374E-06
热唔热门,yit6m4yit6mun4,1,1.20374E-06
偏门,pin1mun4,2,2.40748E-06
拍咩拖,paak3me1to1,1,1.20374E-06
开完会,hoi1yun4wui5,1,1.20374E-06
同亲,tung4chan1,1,1.20374E-06
寒,hon4,1,1.20374E-06
寒冷,hon4laang5,1,1.20374E-06
争天共地,jang1tin1gung6dei6,1,1.20374E-06
识唔识字,sik1m4sik1ji6,3,3.61122E-06
失礼,sat1lai5,2,2.40748E-06
数得到,sou3dak1dou3,1,1.20374E-06
观礼,gun1lai5,2,2.40748E-06
成人礼,sing4yan4lai5,3,3.61122E-06
恩公,yan1gung1,4,4.81496E-06
考得到,haau2dak1dou3,2,2.40748E-06
重本,jung6bun2,4,4.81496E-06
整班,jing2baan1,1,1.20374E-06
人要,yan4yiu3,1,1.20374E-06
落得,lok6dak1,1,1.20374E-06
火线,fo2sin3,1,1.20374E-06
命中率,ming6jung3leut2,1,1.20374E-06
理科,lei5fo1,3,3.61122E-06
举报,geui2bou3,1,1.20374E-06
卓园,cheuk3yun4,1,1.20374E-06
发癫,faat3din1,1,1.20374E-06
风烂,fung1laan6,2,2.40748E-06
大肚婆,daai6tou5po2,2,2.40748E-06
怕风忌水,pa3fung1gei6seui2,1,1.20374E-06
替,tai3,2,2.40748E-06
挑针,tiu1jam1,1,1.20374E-06
而今,yi4gam1,2,2.40748E-06
阿同,a3tung4,4,4.81496E-06
研,yin4,8,9.62991E-06
耐冇,loi6mou5,1,1.20374E-06
重点班,jung6din2baan1,2,2.40748E-06
上星期,seung6sing1kei4,1,1.20374E-06
跛埋,bai1maai4,1,1.20374E-06
兼埋,gim1maai4,1,1.20374E-06
做唔做得,jou6m4jou6dak1,1,1.20374E-06
英讯,ying1seun3,2,2.40748E-06
蔡斌,choi3ban1,1,1.20374E-06
吵死,chaau2sei2,1,1.20374E-06
球服,kau4fuk6,1,1.20374E-06
下坪,ha6ping6,1,1.20374E-06
赤沙,chek3sa1,1,1.20374E-06
上晒啦,seung5saai3la1,1,1.20374E-06
外公,oi6gung1,1,1.20374E-06
外婆,oi6po4,1,1.20374E-06
送山,sung3saan1,1,1.20374E-06
真人版,jan1yan4baan2,1,1.20374E-06
抢先版,cheung2sin1baan2,1,1.20374E-06
点球,din2kau4,1,1.20374E-06
球赛,kau4choi3,2,2.40748E-06
参与下,chaam1yu5ha2,1,1.20374E-06
贺贺,ho6ho6,1,1.20374E-06
攰攰地,gui6gui6dei2,1,1.20374E-06
贺,ho6,3,3.61122E-06
贺岁片,ho6seui3pin2,1,1.20374E-06
鸿门宴,hung4mun4yin3,4,4.81496E-06
感受下,gam2sau6ha2,1,1.20374E-06
摷唔摷到,jiu6m4jiu6dou3,1,1.20374E-06
疏,so1,1,1.20374E-06
球感,kau4gam2,1,1.20374E-06
算准,syun3jeun2,1,1.20374E-06
口音,hau2yam1,15,1.80561E-05
行李,hang4lei5,3,3.61122E-06
兰州,laan4jau1,7,8.42617E-06
洛溪桥,lok6kai1kiu4,1,1.20374E-06
鸣春谷,ming4cheun1guk1,2,2.40748E-06
雀笼,jeuk3lung4,1,1.20374E-06
广钢,gong2gong3,2,2.40748E-06
人场,yan4cheung4,2,2.40748E-06
粤超,yut6chiu1,1,1.20374E-06
胶版,gaau1baan2,1,1.20374E-06
改建,goi2gin3,1,1.20374E-06
胜利,sing3lei6,5,6.01869E-06
国家队,gok3ga1deui2,4,4.81496E-06
用拍,yung6paak3,1,1.20374E-06
横,waang4,2,2.40748E-06
装备,jong1bei6,4,4.81496E-06
测试得,chaak1si3dak1,1,1.20374E-06
打惯,da2gwaan3,1,1.20374E-06
屌你老味,diu2lei5lou5mei2,4,4.81496E-06
队友,deui6yau5,1,1.20374E-06
南洲,laam4jau1,2,2.40748E-06
笼中斗,lung4jung1dau3,1,1.20374E-06
福州区,fuk1jau1keui1,1,1.20374E-06
芳村区,fong1chyun1keui1,1,1.20374E-06
广重,gong2jung6,1,1.20374E-06
广咩,gong2me1,1,1.20374E-06
鹤洞桥,hok6dung6kiu4,2,2.40748E-06
平顶,ping4deng2,2,2.40748E-06
车顶,che1deng2,1,1.20374E-06
平定,ping4ding6,2,2.40748E-06
正方形,jing3fong1ying4,1,1.20374E-06
广钢集团,gong2gong3jaap6tyun4,2,2.40748E-06
省人民,saang2yan4man4,1,1.20374E-06
伤不起,seung1bat1hei2,1,1.20374E-06
侧楼,jak1lau5,2,2.40748E-06
单胶,daan1gaau1,1,1.20374E-06
护膝,wu6sat1,1,1.20374E-06
护,wu6,1,1.20374E-06
选手,syun2sau2,2,2.40748E-06
出唔到,cheut1m4dou3,1,1.20374E-06
水准,seui2jeun2,2,2.40748E-06
联赛,lyun4choi3,2,2.40748E-06
职业联赛,jik1yip6lyun4choi3,1,1.20374E-06
退翻,teui3faan1,1,1.20374E-06
换一换,wun6yat1wun6,1,1.20374E-06
新品种,san1ban2jung2,1,1.20374E-06
轻唔轻,hing1m4heng1,2,2.40748E-06
发力,faat3lik6,4,4.81496E-06
拉倒,laai1dou3,1,1.20374E-06
拦到,laan4dou3,1,1.20374E-06
柔韧性,yau4ngan6sing3,1,1.20374E-06
弹性,daan6sing3,2,2.40748E-06
弹弹床,daan6daan6chong4,1,1.20374E-06
粒左,lap1jo2,1,1.20374E-06
挂挂,gwa3gwa3,1,1.20374E-06
扣杀,kau3saat3,1,1.20374E-06
后场,hau6cheung4,2,2.40748E-06
打嚟打去,da2lei4da2heui3,1,1.20374E-06
净返,jing6faan1,2,2.40748E-06
结构,git3kau3,1,1.20374E-06
细声啲,sai3seng1di1,1,1.20374E-06
轮下,leun4ha2,2,2.40748E-06
辛苦啲,san1fu2di3,1,1.20374E-06
三姊,saam1ji2,2,2.40748E-06
四姊,sei3je2,2,2.40748E-06
女婿,leui5sai3,10,1.20374E-05
怪唔之,gwaai3m4ji1,1,1.20374E-06
中气,jung1hei3,1,1.20374E-06
轮住,leun4jyu6,2,2.40748E-06
轮日,leun4yat6,1,1.20374E-06
定果,ding6go3,1,1.20374E-06
阿女,a3leui5,3,3.61122E-06
傻猫,so4maau1,1,1.20374E-06
护工,wu6gung1,3,3.61122E-06
工鞋,gung1haai4,1,1.20374E-06
童倩情,tung4sin6ching4,2,2.40748E-06
阿茹,a3yu4,3,3.61122E-06
埋去,maai4heui3,3,3.61122E-06
阿嘉怡,a3ga1yi4,7,8.42617E-06
男性,laam4sing3,1,1.20374E-06
服务台,fuk6mou6toi4,3,3.61122E-06
收银,sau1an4,4,4.81496E-06
兼且,gim1che2,1,1.20374E-06
小成,siu2sing4,1,1.20374E-06
宅,jaak6,1,1.20374E-06
浴袍,yuk6pou4,1,1.20374E-06
慧,wai6,1,1.20374E-06
七姐,chat1je2,1,1.20374E-06
坐凳,cho5dang3,2,2.40748E-06
阿卿,a3hing1,6,7.22243E-06
良云,leung4wan4,1,1.20374E-06
上期,seung6kei4,3,3.61122E-06
老百姓,lou5baak3sing3,1,1.20374E-06
世世,sai3sai3,1,1.20374E-06
搭手,daap6sau2,1,1.20374E-06
游车河,yau4che1ho2,3,3.61122E-06
宠物园,chung2mat6yun4,2,2.40748E-06
阿景,a3ging2,1,1.20374E-06
车票,che1piu3,4,4.81496E-06
良好,leung4hou2,1,1.20374E-06
阿谨,a3gan2,1,1.20374E-06
趷起身,gat6hei2san1,1,1.20374E-06
王医生,wong4yi1sang1,1,1.20374E-06
持,chi4,2,2.40748E-06
开刀,hoi1dou1,2,2.40748E-06
痔疮,ji6chong1,2,2.40748E-06
冤,yun1,1,1.20374E-06
马丁林,ma5ding1lam4,3,3.61122E-06
边处,bin1chyu2,3,3.61122E-06
排气,paai4hei3,2,2.40748E-06
臭屁,chau3pei3,1,1.20374E-06
胃药,wai6yeuk6,1,1.20374E-06
双歧,seung1kei4,2,2.40748E-06
菌,kwan2,2,2.40748E-06
双歧杆菌,seung1kei4gon1kwan2,1,1.20374E-06
照埋,jiu3maai4,2,2.40748E-06
阴道镜,yam1dou6geng3,4,4.81496E-06
照完,jiu3yun4,1,1.20374E-06
撑住,chaang1jyu6,3,3.61122E-06
电脑仔,din6nou5jai2,1,1.20374E-06
过强,go3keung5,1,1.20374E-06
脑血,nou5hyut3,1,1.20374E-06
卿,hing1,3,3.61122E-06
非事,fei1si6,1,1.20374E-06
颈椎,geng2cheui4,1,1.20374E-06
期期,kei4kei4,1,1.20374E-06
听晚黑,ting1maan5hak1,1,1.20374E-06
买开,maai5hoi1,1,1.20374E-06
黄布,wong4bou3,2,2.40748E-06
南下,laam4ha6,2,2.40748E-06
痛唔痛,tung3m4tung3,2,2.40748E-06
照相镜,jiu3seung2geng3,1,1.20374E-06
上上,seung6seung6,1,1.20374E-06
郁下,yuk1ha2,4,4.81496E-06
影亭,ying2ting4,2,2.40748E-06
陈浩伟,chan4hou6wai5,1,1.20374E-06
东门街,dung1mun4gaai1,1,1.20374E-06
清城,cheng1sing4,3,3.61122E-06
清城区,cheng1sing4keui1,2,2.40748E-06
尾声,mei6sing1,2,2.40748E-06
天河城,tin1ho4sing6,4,4.81496E-06
招租,jiu1jou1,1,1.20374E-06
差异化,cha1yi6fa6,1,1.20374E-06
打下桌球,da2ha2cheuk3kau4,1,1.20374E-06
音箱,yam1seung1,1,1.20374E-06
冯伟,fung4wai5,1,1.20374E-06
县,yun2,2,2.40748E-06
